H0YKV8 ANXA2
H0YLE2 ANXA2
H0YLH7 FURIN
H0YN21 DCAF11
H0YNF3 SLTM
I3L0S1 PRPSAP2
I3L0V9 TBC1D16
I3L158 CCDC78
I3L1H3 LITAF
I3L1Q3 ELP5
I3L216 ZNF213
I3L427 FAM64A
I3L4B2 CTDNEP1
I3L4B4 SRR
I6SJ70 HLA-A
Q53TD0 SP100
Q5QPQ1 LYPLA2
Q5T7S4 MORN5
Q5Y7C5 HLA-DRB1
Q9BYU3 MORF/CBP
Q9TP67 HLA-DRB1
U3KPZ3 NECAB3
U3RF82 HLA-B
A0A0X7YJB0 HLA-DPB1
A0A0X7YL96 HLA-C
A0A0X7YRJ2 HLA-DQB1
A0A0X7YYQ4 HLA-C
A0A140T9P1 HLA-DPB1
A0A160YJE9 HLA-DRB1
D7NNZ9 HLA-C
D9IFQ2 HLA-DRB1
E5G0Y9 HLA-A
A0A0C4DFX7 WDR76
A0A0C4DGF2 KLHL6
A0A0C4DGP9 ZNF568
A0A0C4DGQ4 NLRP13
A0A0C4DH21 CFHR4
A0A0A7C6A5 HLA-DQB1
A0A0A7C7I0 HLA-A
A0A0E3DC27 HLA-A
A0A0E3DC28 HLA-B
A0A0E3DCM0 HLA-DPB1
A0A0E3DCN8 HLA-DPB1
A0A0E3DCP8 HLA-DPB1
A0A0E3DD26 HLA-DQB1
A0A0E3DD28 HLA-DQB1
A0A0E3DD74 HLA-A
A0A0E3DDX4 HLA-DPB1
A0A141AZ79 HLA-B
A0A141AZI8 HLA-DRB1
C6K4G0 HLA-A
C6K6I3 HLA-B
C8CJB2 HLA-B
C8Y0Y9 CYTB
C9J269 LOXHD1
C9J3F7 ZAK
C9J8A7 GALNT11
C9JCL2 PLXDC1
C9JCS0 NR1H3
C9JSR2 PDLIM2
C9JZE5 KLC4
D4HP84 HLA-B
D5FI17 HLA-B
D6MJJ0 HLA-C
F2VNH0 HLA-A
F2VNL7 HLA-B
F2VP80 HLA-B
G1EMQ6 HLA-C
H7C051 SMARCAL1
H7C2N1 PTMA
H7C3A0 EIF3L
H7C3G2 OPA1
Q8N3W8 ABO
Q96IR1 RPS4X
U5YEB8 HLA-A
A0A087WYD5 GTF2H3
A0A087X2F7 ELK4
B0QYA8 EIF3D
C8XTM6 HLA-DRB1
C9E1F6 HLA-B
C9IZ01 GFM1
C9J1C4 ECT2
C9J5H8 NCDN
C9J7T7 NCOR2
C9JCB7 UXS1
C9JE27 RFFL
C9JI11 KBTBD2
C9JJC9 LRRFIP2
C9JM20 RSBN1L
C9JPQ9 FGG
C9JR27 PTPRN
C9JUN4 PRPSAP1
C9JVK8 AZI2
C9JWI7 TACC3
C9JXA5 GNB2
C9JYU3 LRRC32
D5FHY1 HLA-B
D5FWA4 HLA-B
D5FZS1 HLA-C
D5M8E3 HLA-A
D6C3E7 ND2
D6MLE5 HLA-C
D6MLI2 HLA-A
D6RCM8 TNFAIP8
D6RCP8 LIAS
D7NNW5 HLA-C
D7NNZ4 HLA-C
D7NPB8 HLA-C
D7R0U2 HLA-A
H7BY47 TRDN
H9C5G6 HLA-B
H9M675 COX2
H9RN98 ATP6
K4ULZ0 HLA-DRB1
L7N2F4 AARSD1
Q5JQZ9 CDK19
Q99591 TAP2
Q9H1A6 POLR2J1
W0HHN0 HLA-B
A0A087WXR0 ANKRD20A1
A0A087X0U7 INO80
A0A0A7C7M4 HLA-B
A0A0A7C947 HLA-DQB1
A0A0A7C991 HLA-DQB1
A4QPB0 IQGAP1
C7E596 HLA-B
D1H0T8 HLA-A
D1MEK4 HLA-B
D3U733 HLA-C
D3VVE9 ATXN3
E5RFP7 ESCO2
E5RFU1 ZFAND1
E5RGL3 ZNF419
F8RHK4 HLA-DRB1
F8SKY9 HLA-C
F8VPC8 BTBD6
F8VR41 RPH3A
H7BYN7 TOM1
H7BYY9 SNED1
H7BZN6 GPR143
H7BZR5 IQCA1
H7C0J2 GORASP1
H7C0T2 ITPRIPL1
H7C1A0 SENP2
H7C1A5 HIBCH
H7C3R4 WDR62
H7C424 SENP5
H7C506 DNAH1
I6L9B1 EPB41L2
K7P624 HLA-B
K9LDJ0 HLA-A
L0BVK9 HLA-B
Q67AN5 HLA-DPB1
Q6FGX3 RAB6A
Q6PIW8 COG4
Q6PK37 AP3S2
Q7YP24 HLA-A
Q8WYE2 DMD
Q9GIM1 HLA-B
Q9NSI0 PRED58
A0A109NRH9 HLA-DRB1
A0A109W0N3 HLA-C
A0A120GWA1 HLA-A
A0A120GWA4 HLA-A
A0A180H5K5 HLA-B
A0A181C4Y8 RHD
A0A186VNC3 HLA-C
A0A186VNH5 HLA-DRB1
A0A186VNJ1 HLA-C
A0A191TDH3 MYL2
A0A1B0GTV8 AMT
A0A1B0GTY0 CLCN2
A0A1B0GTZ2 LINC00238
A0A1B0GUF6 PIGQ
A0A1B0GUI3 ARX
A0A1B0GUN5 PLEKHA6
A0A1B0GV98 FTO
A0A1B0GVB4 SLC16A2
B3V096 CSTF2
C6K4G4 HLA-A
D9UAW2 HLA-DQB1
G8GW81 HLA-DQB1
H3BNU7 RNPS1
H3BQW7 FANCA
Q8NDG8 DKFZp434I1020
Q8NFC5 AID
Q96EC6 ANTXR1
S4TZG0 HLA-B
V5J9W7 HLA-C
V5NQA0 HLA-C
V5NSY2 HLA-C
V5NXS8 HLA-C
W8JE22 CLEC2D
A0A087WYJ9 IGHM
A0A0G2JQ40 KIR3DS1
A0A0G2R0T3 HLA-B
A0A0G2R0T5 HLA-B
A0A0G2R107 HLA-DQB1
A0A0G2R120 HLA-DRB1
A0A0G2R144 HLA-DPB1
A0A0G3ENZ2 HLA-A
A0A0I9N852 HLA-DQB1
A0A0M3LCM5 HLA-DRB1
A0A0N7A4A1 HLA-B
A0A0S2Z416 MYOC
A0A0S2Z493 NEUROD1
A0A0S2Z4Y5 DPM1
A0A0S2Z507 BTRC
A0A126LAY1 U43
V5NQF8 HLA-C
A0A024R403 FLJ37953
A0A024R5Q7 ADSS
A0A024R7N7 IFI30
A0A024R926 C1orf21
A0A024R9K8 SLC12A6
A0A0A0MR85 GSTM4
A0A0A0MRA3 TTN
A0A0A7C4I2 HLA-DRB1
A0A0A7C515 HLA-B
A0A0A7C5W9 HLA-B
A0A0A7C779 HLA-DQB1
A0A0A7C7A5 HLA-DQB1
A0A0A7C7S0 HLA-DQB1
A0A0A7C8S6 HLA-B
A0A0A7C910 HLA-A
A0A0A7C927 HLA-DPB1
A0A0A7C948 HLA-C
A0A0A7CAE6 HLA-DQB1
A0A0N7A4P2 HLA-B
A0A0N7A4S7 HLA-DRB1
A0A0N7A579 HLA-DPB1
A2I2P6 PER1
A2NWW5 VH-3
Q5QPM7 PSMF1
Q67AH1 HLA-DQA1
Q67AH3 HLA-DQA1
Q67AU1 HLA-DPA1
Q861D7 HLA-B
Q8N3P9 DKFZp313M0722
R4QIM5 HLA-B
R4ZGR7 HLA-B
R9QZB6 HLA-C
T1WGF9 HLA-B
U5YEW6 HLA-B
U5YF57 HLA-C
U5YTY6 HLA-C
U6EFS2 HLA-B
A0A096LNP9 CDHR1
A0A0B4J1S3 BIRC5
A0A0B4J2H4 LOC102724023
A0A0K0KRE3 HLA-DRB1
A0A0K0KRF3 HLA-B
A0A0K0KRN0 HLA-DPB1
A0A0K0KS32 HLA-B
A0A0K0KS58 HLA-DQB1
A0A1B0GX66 TCRBV12S1A1N2
B1AJR9 PTPRT
B1VKB5 ANKS1B
B2C8Z3 TGFB1
B2DFW7 HLA-A
B2NJ27 HLA-DRB1
B5AFW6 HLA-Cw
B5BLP2 HLA-Cw
E7EQ77 ZNF774
F2VNR6 HLA-C
F2X657 HLA-DRB1
F6UKU9 TFIP11
J3QKN0 UBB
J3QQX0 GPS1
J3QRV4 CORO6
J3QRV5 LLGL2
J3QSB8 OSBPL1A
K7P571 HLA-C
K7P5S4 HLA-C
M9P8G6 HLA-B
M9P8H0 HLA-B
M9P9X5 HLA-DR15
M9PAB3 HLA-A
M9PAB9 HLA-C
M9PAM4 HLA-B
N0A0S7 HLA-B
Q12916 SEL1L
Q4F1S2 ND5
Q5LJA5 UCHL5
Q5VW43 ADARB2
V9HW95 HEL-S-84
A0A0K0KRK7 HLA-B
A0A0K0KS20 HLA-DPB1
A0A060VG17 HLA-A
A0A0A0MRG4 SPAG11B
A0A0A0MRZ4 TNIP1
C7FDU5 HLA-C
C9J490 PPIP5K1
C9JB28 SLC39A5
E9NVG4 HLA-DRB1
F1AQR9 HLA-C
F1CCL4 HLA-C
F4NBX8 HLA-B
F4NBZ0 HLA-B
F4YU15 HLA-A
F4YU23 HLA-A
F4YU39 HLA-B
F4YU70 HLA-B
F5GX09 FAM76B
F5H0B6 NR2C2AP
F5H0Y9 GTF2H1
F5H134 GSG1
F5H257 GTPBP1
F5H3X6 PHB2
F5H3Z2 ZNF140
F5H4F8 PMFBP1
F5H543 IYD
G9HW42 HLA-B
M9PNN6 HLA-A
U3KQN5 RPF2
U3KQS7 LSM4
A0A088AWP7 GLIPR2
A6NCT7 COL16A1
A6NHN7 ZMYM3
A6NHU9 SHANK2
A8MWT1 TANGO2
C9WCV2 HLA-B
C9WEM4 HLA-A
D0FI72 HLA-DRB1
D8MJ82 KEL
E2DH87 HLA-B
E5RFE5 ZFAND1
F6IQB6 HLA-C
F6IQP1 HLA-C
F6IQT5 HLA-A
F6KRL9 HLA-A
H0Y3M3 EML3
H0Y9G8 SEPT11
H0Y9X8 UBE2Z
H0YA50 NDUFAF2
H0YAD1 OSMR
H0YMN0 RNF31
I3L0X7 ZFP90
I3L113 BAIAP2
I3L1E4 ZNF200
I3L2D8 USP7
I3L2J6 BAIAP2
I3L2J9 SLC26A11
I3L2R6 TXNDC17
I3L2Z9 NEURL4
I3L3U6 P4HB
I3L3Z3 SERPINF1
I3L4C2 BAIAP2
I3L4Z9 SCPEP1
I3UI56 HLA-A
I4EPK4 HLA-DQB1
O19723 HLA-DRB1
Q4ZFZ4 LHCGR
Q5JUV3 NT5C2
Q5T949 PTPA
Q8HWR2 HLA-B
Q9BD03 HLA-B
Q9UE93 HLA-B
S4R2X1 TRIT1
S4R334 TP53
S4R347 FNBP1L
S4R3J7 NTMT1
S4R3J8 YTHDF2
A0PFV5 HLA-A
A3F719 HLA-B
C0KJW1 HLA-C
C0KJW7 HLA-C
C0KJY5 HLA-C
E5EWW4 CYTB
E7D4X2 HLA-C
E7EQI3 TYRP1
E7ERM9 TANK
E7EST3 TTC9C
E7EUZ7 CBWD5
E7EVE9 ERCC2
F2Z2Q0 C21orf33
F2Z2X8 SCEL
F2Z3D1 DNAJC25
H7C041 MAP3K19
H7C0A1 OGG1
H7C1U8 APOO
H7C321 OPA1
H7C335 GCFC2
H7C4J4 ARMC8
H7C5C6 STIM2
H7C5R5 EIF2A
J3KRE7 LOXHD1
J3KRG0 POLI
J3KSS7 GGA3
J3KT16 NDEL1
J9PWX3 HLA-C
K7EKX5 WDR18
K7EL41 ZNF628
K7ENU7 PPIP5K2
K7EQW1 C19orf25
O78187 HLA-DRB3
Q30123 HLA-DRB4
Q30161 HLA-DRB1
Q96GC8 NOP14
Q9HAQ5 NAT1
Q9TPU7 HLA-C
U5YCE2 HLA-C
U5YEK8 HLA-A
A0A0A7C590 HLA-A
A0A0A7C729 HLA-A
B0QY80 SGSM3
B5LZ17 HLA-B
C9J0E4 CSTA
C9J2M7 ANKRD7
C9J2Z2 GNAI1
C9J323 CPSF7
C9J7D8 CHDH
C9JC84 FGG
C9JCY2 C1orf228
C9JMD7 BCAP31
C9JNU6 HIGD1A
C9JSA3 PDCD10
C9JT00 TOP3B
C9JX21 RHOA
C9JZ88 RPL7
D4QEZ8 ACADS
D5FHU9 HLA-B
D5FID8 HLA-DRB1
D6ML60 HLA-A
D6MLD4 HLA-C
D6MLN2 HLA-A
E5RJH2 IKBKB
E5RJI3 CHMP7
E9PG35 MCCC1
F6SA91 TRAF4
H7BXU9 FGFR2
O75823 HLA-B*
A0A172JU43 CYTB
E2D5L5 HLA-A
E2GIM5 IRF3
E3SWL7 HLA-C
E5RIW1 XPO7
F6SYF8 DKK3
H3BM31 ESPL1
H3BMZ2 CNOT1
H3BP33 RSRP1
I6TMZ6 HLA-A
I6TN12 HLA-B
Q5JUD3 DOCK9
Q5T4B9 COQ4
Q9BYM5 dsRAD
A0A087WVS7 INPP5J
A0A087WWB2 CC2D2B
A0A087WYC8 UPF3B
A0A087X1X2 PTPRT
A0A087X2G6 NOP16
A0A0A7C492 HLA-B
A0A0A7C5I7 HLA-DPB1
A2I2N5 PER3
B1APN9 PPFIA4
D1G119 HLA-DRB1
D3U3W9 HLA-B
D3U4A1 HLA-B
D3U4D0 HLA-C
D3U747 HLA-C
D3XDF7 HLA-B
D4Q8H3 MAFA
D5FHG1 HLA-A
D5FHH6 HLA-A
D5H3V5 HLA-A
D6RAS0 SMUG1
D6RCL3 DIMT1
D7GN26 HLA-A
D7NNV9 HLA-C
D7R0V4 HLA-B
E5DCM5 HLA-A
E5DYG1 ND4
E5RFY2 SPIDR
E5RG59 ZNF395
E5RHT3 TSNARE1
H0Y829 ADIG
H0Y9L1 NEDD4
H0Y9V9 RPL9
H0YA86 GOLGA6L4
H0YA88 POLN
H0YDM3 SAAL1
H0YE26 THUMPD2
H0YE30 CPNE7
H0YFL7 C1RL
H0YM76 WDR61
H0YMA0 SNRPA1
H0YNF4 PELI2
H7C4F7 PDE6B
H9SH14 ATP6
I0CMK8 ZNF626
L7PH07 HLA-A
M1F4V8 HLA-A
M1T7Y5 HLA-DQB1
M1VRN1 KIF5B-RET(NM_020630)_K23;R12
Q4JHB6 FOXL2
Q5QR52 HLA-B
Q63HN5 DKFZp686G0859
Q658X7 DKFZp666D0110
Q6F3G8 HLA-B
Q6NXU1 EIF2C3
Q7Z3M8 DKFZp686A01208
Q7Z458 PVRL2
Q86XL4 RLTPR
S5DLF2 HLA-C
S5DTG6 HLA-C
S6CQS7 HLA-DQB1
X5D5A9 SOD1
A0A0B7NNK7 HLA-C
A0A0B7NXS4 HLA-C
A0A0C4DFT3 DLG1
A0A0D5CBA9 HLA-C
E5RFN6 ABCA10
E5RG23 PDE7A
E5RGQ6 SNX16
J3KR13 FOLR2
K7DXW1 HLA-A
K7EJV2 SPC24
K7EK65 TCF3
K7EKS1 POLR2I
K7ELA5 HEATR6
K7ELJ4 SEZ6
K7ENL7 VASP
K7EPT7 PPIP5K2
K7EQ02 DAZAP1
K7ERY2 YIF1B
K7ESA0 ATP5A1
K7ESM0 SUGP1
L7UUZ7 ITGB3
M9P9Z6 HLA-B
Q2TA90 KIF5B
Q2Z272 HLA-A
S5NIY1 HLA-A
A0A024QZC4 P8
A0A024R3V7 NIF3L1
A0A024R6Z3 DUS4L
A0A024R7A8 AKR1B1
A0A024R7K5 MEF2B
A0A090KEZ4 HLA-C
A0A0A0MQY2 TAB3
A0A0A0MR08 USP19
A0A0A0U836 HLA-C
A0A0A7C4R0 HLA-B
A0A0A7C529 HLA-A
A0A0A7C5K3 HLA-C
A0A0A7C7P1 HLA-A
A0A0A7C800 HLA-B
A0A0A7C8H8 HLA-DQB1
A0A0A7C936 HLA-DPB1
A0A0A7CAD9 HLA-DPB1
A0A0D6K964 HLA-DQB1
A0A0D9SF12 CCDC163
A0A0E3DC50 HLA-B
A0A0E3DCV1 HLA-B
A0A0E3DDS8 HLA-DRB1
A0A141AZI1 HLA-DRB1
A0A141AZK2 HLA-DPB1
A0A141R7G6 HLA-DRB1
B7VU66 HLA-A
B7ZMF3 MAPK8IP3
B8RBW5 ND1
B8YCR7 HLA-A
E0WMV9 HLA-B
E5RHJ4 CCAR2
E9PB94 RAPGEF4
E9PC49 SIRT1
E9PCX5 TMEM161B
E9PH36 F7
E9PI64 DHDDS
E9PIF0 RXFP1
E9PJ50 ZNF48
E9PJ93 USP48
E9PJS6 SIRT3
E9PK82 RPS3
E9PK99 KCTD21
E9PKC0 PLEKHA7
E9PKQ8 LCK
E9PKT9 MOCS2
E9PKY6 NADSYN1
E9PL56 RAB29
E9PLI5 PDDC1
E9PLP5 SAMD12
E9PM87 PTPN22
E9PNM5 SYT12
E9PPB1 MPZL3
E9PPR9 ABI3BP
E9PQZ2 ST3GAL4
G0ZDV6 HLA-C
G0ZMF3 HLA-A
G0ZML1 HLA-C
G1EMS5 HLA-C
G1ENJ1 HLA-B
G1ENS3 HLA-C
G1EPK9 HLA-B
G3V2D2 SHMT2
G3V5I8 STAT6
G3V5P7 AREL1
G4W1K0 ATP6
G4XFZ6 HLA-A
H0YIZ1 NPC2
Q5THQ7 DHX35
Q7Z4S5 HDGF
Q7Z656 DKFZp779C185
Q8IXJ3 SNRP116
Q96L17 FMN2
X6R4Y8 TFAP2B
X6R9F1 ARGLU1
X6RHM1 IFI16
A0A0X7YRB3 HLA-A
A0A0X7YYJ6 HLA-A
A0MSS3 HLA
C3W8I1 ART4
E0X618 HLA-C
E1U685 HLA-DRB1
H0Y3V8 SGPL1
H0Y4C5 NAB1
H0Y4U8 TFIP11
H0YBC8 TCF7
H0YCE0 CPSF3L
H0YCW2 ZSWIM8
H0YIA2 SDSL
H0YJ30 GPHN
Q5RKY8 WDR73
Q5V8U6 HLA-DPB1
Q9Y641 pol
A0A0A7C6J1 HLA-DQB1
A0A0A7C6M3 HLA-A
A0A0A7C706 HLA-A
A0A0A7C870 HLA-DPB1
A0A0A7CAV5 HLA-DQB1
A0A109VE08 HLA-DPB1
A0A120GVU1 HLA-C
A0A180H5N5 HLA-DQB1
A0A182AT06 HLA-DQB1
A0A182ATY6 HLA-DQB1
A0A186VNF0 HLA-DQB1
A0A186VNM2 HLA-DPB1
A0A186VP23 HLA-DQB1
A0A1B0GTW1 TJP2
A0A1B0GU35 GRIN2A
A0A1B0GU86 ACY1
H7BYZ9 MARC1
H7BZB7 PHF8
H7BZC7 NRXN2
H7BZE5 BCL2L11
H7BZU2 NCOR2
H7C0H6 STAG3
H7C0R7 CYB5R1
H7C106 RTN4
H7C163 ANKS6
H7C427 IQCE
Q95IB6 HLA-B
R5AJZ3 HLA-B
W1EC24 HLA-C
A3RKJ9 HLA-A
D3U3U2 HLA-B
D3VPJ4 HLA-A
F8W0W4 NACA
F8W543 NAP1L1
G1EPP2 HLA-B
J7HEM2 RAET1G
K7P5J5 HLA-A
M0QY85 TUBB4A
M0QZ79 VRK3
M0QZN1 HOMER3
M0R010 AKAP8L
M0R060 SDHAF2
Q2I096 CTTNBP2
Q6ZYB3 HLA-B
A0A0G2JMS6 OVOS2
A0A0G2R181 HLA-DPB1
A0A0G2R1A3 HLA-DPB1
A0A0G2R1N1 HLA-B
A0A0G2R1S7 HLA-DRB1
A0A0G4PZ10 HLA-DQB1
A0A0J9YXZ1 GRAMD1B
A0A0N6W7K5 HLA-DQB1
A0A0N7A4Q9 HLA-DRB1
A0A0S2Z5C2 BANP
A0A0S2Z5D1 FBXO8
A0A0S2Z5I6 OPTN
A0A0S2Z6B3 C3orf38
A0A0S2Z6S1 TEX9
A0A0S4T1L5 HLA-C
A0A0S4T4M2 HLA-C
A0A0S4T4S3 HLA-C
A0A0S4XR00 HLA-A
A0A060VG62 HLA-C
A0A0A0MRH3 KCNIP3
A0A0A0MRY0 TBC1D22A
B1AHF8 ARHGAP8
C7SJS6 CYTB
C9JN36 ADAP1
E3W716 ND5
E5RFG2 SEMA4G
F0X351 HLA-B
F1B7L4 ND2
F1CCI5 HLA-C
F1CCP5 HLA-DR15
F4NBL2 HLA-DRB1
F4NC04 HLA-B
F4YJT4 HLA-B
F4YZT9 HLA-B
F5GX32 RAD52
F5GZ03 TCP1
F5GZF3 THOC5
F5H0I5 NOL8
F5H170 DNAJA4
F5H2W4 MFAP5
F5H3A2 PLXNC1
F5H3Q5 COL4A6
F5H431 NCAPD2
F5H670 ZNF268
F5H6N8 ZNF384
F5H7R9 PTMS
F6KS20 HLA-C
G9G7Y5 HLA-C
G9HW44 HLA-B
H0YG77 TMEM120B
H0YL53 PRC1
H0YLV8 BLM
S5UGF8 HLA-DRB1
U3KPR7 CAPNS1
A0A1A9C7S4 JK
A0A1B0GWA6 SCN2A
A0AQY1 HLA-DRB1
A5YAK7 NRG1
B0QYZ7 EIF4ENIF1
C5IZN9 HLA-A
C6JSY1 HLA-C
C6K4K3 HLA-C
E2D5N0 HLA-A
E3Q0T2 HLA-DRB1
E3SGC3 HLA-C
E5RGF4 DNAJC5B
E5RJ10 VPS37A
E5RJ73 MRPS27
F6IQC4 HLA-C
F6IQR7 HLA-C
F6IQW1 HLA-A
F6KRQ9 HLA-B
F6KRV5 HLA-C
G1UI26 NBAS
H0Y7D3 CHTF18
H0Y8N8 RAPGEF2
H0Y996 C15orf40
H0Y9A6 FRAS1
H0YA16 PPP2R2B
H0YBN7 SQLE
H0YEM7 ATG13
H0YFN7 RIC1
H0YG46 MPHOSPH9
H0YGL7 RNF10
H0YGP3 OASL
H0YJA3 MLH3
H0YL19 WDR61
H0YN27 TGM1
H6A2F7 HLA-C
I3L161 TMEM256-PLSCR3
I3L1A8 ELP5
I3L2J1 MED31
I3L2W3 NUP88
I3L4M2 P4HB
I3TBB7 HLA
I6MMM6 ATP6
I6TMU9 DRB1*11
Q256U5 HLA-C
Q30037 HLA-DPB1
Q30202 HLA-DQB1
Q495K5 QRFP
Q53SY1 RTN4
Q56H50 HLA-B
Q5JX54 CPNE1
Q5QPQ2 LYPLA2
Q5T370 ARRDC1
Q8NFI9 FGF10
Q9H051 DKFZp547M202
R4GND2 SUPT20H
R4GNI9 KIAA1211
A4ZLX0 ND4
B1AKU3 XIAP
B6HY89 IL23R
D2DKL7 HLA-B
D6MJB8 HLA-DR08
D6R904 TPM3
D6R954 TRMT10A
D6R9I7 RPS23
D6RBW8 G3BP2
D6RD14 LRRC70
D6RDW9 IL2RG
D6RE11 MRPL27
D6RE13 G3BP2
D6RE85 MCM9
D6RF76 CCDC112
D6RG21 MEF2C
D6RG38 DCK
D6RGY6 SLC45A2
D6RJE4 WDFY3
D6RJH7 PDK2
D7RIH4 HLA-DRB1
D7RJ41 HLA-Cw
D9UC12 HLA-A
E5RH82 NDRG1
F6KRJ7 HLA-A
F8W9F8 A1CF
F8WAY4 CHN1
F8WBQ7 ACSS2
F8WCG6 KCNH8
F8WCI6 TF
F8WCS4 ARIH2
F8WCV9 CCDC148
F8WD55 TRPM8
F8WDA0 XRN1
F8WE02 DRC1
H3BM86 FAM219B
H3BMR3 NAE1
H3BMZ5 KIFC3
H3BNH9 ZNF19
H3BNN1 HSD17B2
H3BP21 NFAT5
H3BPE9 METTL9
H3BQT6 PTPN9
H3BR53 TCF25
H3BR99 SNAP23
H3BRM0 PMM2
H3BRU8 CLN3
H3BS25 SCAPER
H3BS79 WWP2
H3BTF8 EDC3
H3BTV0 RNPS1
M0R047 TIMM50
M0R1C6 USF2
M9PA38 HLA-C
Q30020 HLA-DPB1
Q4GX01 HLA-B
Q5HY75 FAM3A
Q5T770 LIPA
Q66K39 DNASE2B
Q67AG8 HLA-DQA1
Q67AL6 HLA-DQB1
Q67AQ0 HLA-DPB1
Q69Z06 DKFZp586A0618
Q8WWL3 TRP7
R4QU60 HLA-DQB1
S4T6Q7 HLA-DRB1
T1R3C9 HLA-DQB1
U5IS77 HLA-A
U5YCS5 HLA-B
U5YEU5 HLA-B
U5YF66 HLA-C
U5YMF9 HLA-A
U6BN44 HLA-B
U6ER56 HLA-B
V5LL35 HLA-C
V5N0B1 HLA-C
V5NRE1 HLA-C
A0A0N9E6Q1 HLA-DRB1
A0A0U5Q1V3 HLA-A
A6NI33 PGAP1
A6YW31 ATP6
A6ZF67 ND5
A6ZGG3 ND2
A7MAK2 HLA-A
C0M119 HLA-Cw
E5RJC4 HGSNAT
E5RJD9 C8orf34
I2B2W9 HLA-B
I2B2X6 HLA-B
Q6RMK9 ATP6
S4R307 ADGRB3
S4R3D5 AKR1C3
W5REB5 HLA-B
A0A0K0KRM0 HLA-C
A0A0K0KRT0 HLA-A
A0A0K0KSQ8 HLA-DPB1
S5DHQ8 HLA-C
A0A087WTI8 FAM156A
A0A087WTW3 PCDH18
A0A087WX91 GPC5
A0A087X1C6 KRTAP10-6
A0A0A7C5B5 HLA-DPB1
A4UJ43 GSTM3
C7E539 HLA-A
D3U460 HLA-A
D3U464 HLA-C
D3YPP9 AR
D5FHL4 HLA-A
D5FUE6 HLA-B
D7NNQ4 HLA-A
D7NNR2 HLA-A
D7NNR4 HLA-A
D7NP13 HLA-C
D7NP27 HLA-C
D7NP88 HLA-A
D7R0U0 HLA-B
E5RFR7 TPD52
E5RGG7 PCMTD1
H7BZW4 PLB1
H7C100 TRMT2A
H7C1D4 TSN
L7PG31 HLA-A
M1SWB8 CDSN
M9VSM7 HLA-B
O95953 GALC
Q00849 ORF
Q08E77 UTP14C
Q24JT5 CRYGA
Q32LX5 FLJ10159
Q6GMY7 ITSN1
Q8NF06 FLJ00398
Q9NXY2 FLJ00003
V9GYH5 PLCG1
W0NT97 HLA-C
A0A0A0MQT2 ARMC2
A0A0A7C440 HLA-B
A0A0A7C815 HLA-DPB1
A0A0A7C8L0 HLA-DPB1
A0A0A7C972 HLA-DQB1
A0A0A7C9D2 HLA-DQB1
A0A0A7C9F7 HLA-DQB1
A0A0A7RYM9 HLA-C
A1YWK4 HLA-B
A1Z4G1 ATP6
A6H8L5 LIPC
B1AL80 ELF4
D3YTC1 MRPL35
D4HPB2 HLA-B
E7ERK4 ANGPT1
E7EUA1 ABI2
E7EVZ5 PCYOX1L
E7EWC7 LENG8
E7EX53 RPL15
F2VNH3 HLA-A
F2WIN6 ND1
F2X663 HLA-DRB1
F2XI68 HLA-DQB
G3D6I2 HLA-C
H7BZ11 RPL36A-HNRNPH2
H7C0Q5 C7orf26
H7C1D7 OGG1
J3QKR9 RAB11FIP4
J3QL91 NUP85
J3QQZ6 MRC2
J3QR61 SMARCE1
J3QSH1 SMCHD1
M9P9C0 HLA-C
M9PAG7 HLA-C
Q5T269 ZDHHC12
Q8HWS9 HLA-DRB1
Q9TQI4 HLA-B
X5DNG0 CADPS2
A0A0A7C598 HLA-C
A0A0A7C634 HLA-DPB1
A0A0A7C6Q2 HLA-A
A0A0A7C840 HLA-C
A0A0A7C8M9 HLA-C
A3FG66 HLA-B
A6H583 HLA-A
B2R6E5 POR
B2ZCX2 HLA-B
F2Z2A4 DNTTIP1
F2Z3C6 GPATCH4
F4MH46 UTY
H6V7R9 HLA-C
H7C2E6 FAAP20
H7C3L2 D2HGDH
H7C3N9 LRRFIP2
H7C4V4 NOS3
H7C4W2 PXK
H7C574 HBP1
H7C5A5 STIM2
H7C5Q0 RSRC1
J3KS74 FTSJ3
J3KTA6 OSBPL1A
J3KTB7 TOP2A
K7EJF8 PSME3
K7ELC4 RPL22
K7EM33 TYK2
K7EME7 TXNL1
K7ENH5 BLMH
K7ENI5 SEH1L
K7EPE5 TUBB6
K7EPQ8 GADD45B
K7EPT1 USP36
K7EQ30 TRIM47
K7ERT9 HSPBP1
K7ES52 TK1
K7ESH0 ZNF283
O19757 HLA-C
Q29942 HLA-B
Q2YHL2 HLA-DRB5
Q5HYC5 DKFZp686L08115
Q8HWP2 HLA-A
Q9NQY6 TCF12
Q9TP18 HLA-B
Q9TQF0 HLA-B
U5YC89 HLA-C
V9HW07 HEL-179
A0A0B7NX34 HLA-C
A0A075BSP6 ERAP1
A0A0R4J2G7 NRXN1
A0A0X7YJ20 HLA-C
A0A0X7YVI4 HLA-DRB1
A0A158RFU5 FAM27E3
F5H7C2 CRADD
F8VRQ4 SMARCD1
F8VTQ5 HNRNPA1
F8VW19 IKZF4
F8VWU0 DCN
F8VX21 POC1B
F8VZ49 HNRNPA1
F8W1I9 ACAD10
I7CE35 HLA-DRB1
O43887 OR7-140
Q6FHR4 MAPK13
